fips,state,country,aggregate_level,can_location_page_url
26055,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/grand_traverse_county
26057,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/gratiot_county
26059,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/hillsdale_county
26061,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/houghton_county
26063,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/huron_county
26065,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/ingham_county
26067,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/ionia_county
26069,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/iosco_county
26071,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/iron_county
26073,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/isabella_county
26075,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/jackson_county
26077,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/kalamazoo_county
26079,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/kalkaska_county
26081,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/kent_county
26083,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/keweenaw_county
26085,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/lake_county
26087,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/lapeer_county
26089,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/leelanau_county
26091,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/lenawee_county
26093,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/livingston_county
26095,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/luce_county
26097,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/mackinac_county
26099,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/macomb_county
26101,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/manistee_county
26103,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/marquette_county
26105,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/mason_county
26107,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/mecosta_county
26109,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/menominee_county
26111,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/midland_county
26113,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/missaukee_county
26115,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/monroe_county
26117,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/montcalm_county
26119,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/montmorency_county
26121,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/muskegon_county
26123,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/newaygo_county
26125,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/oakland_county
26127,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/oceana_county
26129,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/ogemaw_county
26131,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/ontonagon_county
26133,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/osceola_county
26135,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/oscoda_county
26137,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/otsego_county
26139,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/ottawa_county
26141,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/presque_isle_county
26143,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/roscommon_county
26145,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/saginaw_county
26147,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/st_clair_county
26149,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/st_joseph_county
26151,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/sanilac_county
26153,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/schoolcraft_county
26155,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/shiawassee_county
26157,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/tuscola_county
26159,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/van_buren_county
26161,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/washtenaw_county
26163,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/wayne_county
26165,MI,USA,county,https://covidactnow.org/us/michigan-mi/county/wexford_county
27,MN,USA,state,https://covidactnow.org/us/minnesota-mn
27001,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/aitkin_county
27003,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/anoka_county
27005,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/becker_county
27007,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/beltrami_county
27009,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/benton_county
27011,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/big_stone_county
27013,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/blue_earth_county
27015,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/brown_county
27017,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/carlton_county
27019,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/carver_county
27021,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/cass_county
27023,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/chippewa_county
27025,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/chisago_county
27027,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/clay_county
27029,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/clearwater_county
27031,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/cook_county
27033,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/cottonwood_county
27035,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/crow_wing_county
27037,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/dakota_county
27039,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/dodge_county
27041,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/douglas_county
27043,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/faribault_county
27045,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/fillmore_county
27047,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/freeborn_county
27049,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/goodhue_county
27051,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/grant_county
27053,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/hennepin_county
27055,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/houston_county
27057,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/hubbard_county
27059,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/isanti_county
27061,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/itasca_county
27063,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/jackson_county
27065,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/kanabec_county
27067,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/kandiyohi_county
27069,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/kittson_county
27071,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/koochiching_county
27073,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/lac_qui_parle_county
27075,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/lake_county
27077,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/lake_of_the_woods_county
27079,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/le_sueur_county
27081,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/lincoln_county
27083,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/lyon_county
27085,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/mc_leod_county
27087,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/mahnomen_county
27089,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/marshall_county
27091,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/martin_county
27093,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/meeker_county
27095,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/mille_lacs_county
27097,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/morrison_county
27099,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/mower_county
27101,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/murray_county
27103,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/nicollet_county
27105,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/nobles_county
27107,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/norman_county
27109,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/olmsted_county
27111,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/otter_tail_county
27113,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/pennington_county
27115,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/pine_county
27117,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/pipestone_county
27119,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/polk_county
27121,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/pope_county
27123,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/ramsey_county
27125,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/red_lake_county
27127,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/redwood_county
27129,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/renville_county
27131,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/rice_county
27133,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/rock_county
27135,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/roseau_county
27137,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/st_louis_county
27139,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/scott_county
27141,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/sherburne_county
27143,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/sibley_county
27145,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/stearns_county
27147,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/steele_county
27149,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/stevens_county
27151,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/swift_county
27153,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/todd_county
27155,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/traverse_county
27157,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/wabasha_county
27159,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/wadena_county
27161,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/waseca_county
27163,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/washington_county
27165,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/watonwan_county
27167,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/wilkin_county
27169,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/winona_county
27171,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/wright_county
27173,MN,USA,county,https://covidactnow.org/us/minnesota-mn/county/yellow_medicine_county
28,MS,USA,state,https://covidactnow.org/us/mississippi-ms
28001,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/adams_county
28003,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/alcorn_county
28005,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/amite_county
28007,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/attala_county
28009,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/benton_county
28011,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/bolivar_county
28013,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/calhoun_county
28015,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/carroll_county
28017,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/chickasaw_county
28019,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/choctaw_county
28021,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/claiborne_county
28023,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/clarke_county
28025,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/clay_county
28027,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/coahoma_county
28029,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/copiah_county
28031,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/covington_county
28033,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/de_soto_county
28035,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/forrest_county
28037,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/franklin_county
28039,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/george_county
28041,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/greene_county
28043,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/grenada_county
28045,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/hancock_county
28047,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/harrison_county
28049,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/hinds_county
28051,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/holmes_county
28053,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/humphreys_county
28055,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/issaquena_county
28057,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/itawamba_county
28059,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/jackson_county
28061,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/jasper_county
28063,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/jefferson_county
28065,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/jefferson_davis_county
28067,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/jones_county
28069,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/kemper_county
28071,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lafayette_county
28073,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lamar_county
28075,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lauderdale_county
28077,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lawrence_county
28079,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/leake_county
28081,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lee_county
28083,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/leflore_county
28085,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lincoln_county
28087,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/lowndes_county
28089,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/madison_county
28091,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/marion_county
28093,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/marshall_county
28095,MS,USA,county,https://covidactnow.org/us/mississippi-ms/county/monroe_county
